855428	1.28600000
855426	0.23400000
855424	1.47400000
855425	1.12000000
853114	3.47400000
853116	0.01400000
853117	0.26900000
853112	0.81100000
854466	1.25200000
854462	0.39600000
854469	3.64400000
854468	2.39600000
855845	1.02900000
855847	0.43400000
855841	0.69000000
855842	0.32200000
851169	2.25200000
851162	1.78600000
851167	0.05900000
855173	5.05900000
855174	2.47400000
850415	0.39600000
850418	5.05900000
850740	1.64400000
850741	0.83700000
850743	0.01400000
850744	2.39600000
850745	1.02900000
850748	1.05900000
850749	0.86200000
855212	2.05900000
855214	0.83700000
855217	0.83700000
856305	0.32200000
851271	0.37700000
856801	0.02900000
851275	0.08900000
851274	0.57800000
852185	0.88900000
852638	0.12000000
852187	0.02900000
852634	0.35800000
852635	0.15200000
851279	0.02900000
852631	0.23400000
856746	0.83700000
854925	0.07400000
854927	0.59900000
853322	0.12000000
853325	0.43400000
854910	2.94300000
854678	0.57800000
854679	2.94300000
854672	0.30400000
854673	3.18400000
854674	0.47400000
854676	0.76100000
852988	0.66700000
852989	0.35800000
852458	1.08900000
852452	1.94300000
852453	1.35800000
852451	1.88900000
852456	0.23400000
852457	0.37700000
852455	0.13600000
856298	2.55600000
856292	2.00000000
856293	0.71300000
853442	1.88900000
1466496	0.66700000
853441	0.30400000
853588	2.55600000
853587	1.51500000
853445	0.66700000
853581	0.10500000
853580	0.69000000
854317	2.18400000
855988	0.57800000
855981	0.73700000
854314	0.97100000
855986	0.13600000
850353	0.08900000
850352	0.20100000
850351	0.88900000
855184	0.20100000
855189	1.15200000
853918	0.41500000
853919	0.66700000
853916	0.04400000
853917	1.05900000
853910	1.39600000
850660	0.02900000
851404	0.45400000
851407	3.83700000
851484	2.32200000
851957	0.21800000
850665	2.83700000
855403	1.64400000
855408	1.94300000
855409	0.13600000
853465	0.20100000
853463	0.73700000
852848	0.08900000
856175	0.55600000
856173	0.04400000
854118	1.69000000
854448	0.15200000
854117	2.18400000
854444	0.86200000
854443	1.32200000
854441	0.26900000
851550	0.35800000
850721	0.51500000
855232	2.25200000
852257	1.15200000
852618	0.18400000
852619	0.37700000
852610	0.71300000
852612	1.02900000
852614	0.91600000
852615	0.16800000
852617	0.51500000
856764	0.41500000
856765	0.59900000
856766	0.04400000
854948	3.64400000
854949	0.02900000
854942	0.10500000
854943	0.37700000
854941	5.05900000
854945	0.43400000
852474	0.37700000
852470	1.59900000
852472	0.49400000
852479	2.12000000
852382	0.73700000
855195	2.32200000
853705	1.39600000
853700	1.94300000
852388	0.41500000
851647	1.02900000
851644	1.39600000
851391	0.35800000
851392	0.37700000
851464	0.45400000
855035	0.12000000
855394	0.62100000
855393	0.51500000
852289	0.41500000
852283	0.08900000
852287	1.47400000
852285	0.25200000
852868	1.47400000
852867	0.07400000
856154	1.05900000
854136	1.78600000
854134	1.78600000
854139	1.47400000
854138	2.18400000
854428	0.88900000
854421	1.28600000
854420	0.83700000
854423	0.45400000
854425	0.45400000
854427	0.39600000
854426	2.39600000
850704	1.47400000
850705	1.02900000
850707	0.51500000
850700	1.18400000
850709	0.76100000
856421	0.57800000
851436	1.05900000
851623	0.41500000
856426	0.59900000
851432	0.55600000
851077	1.55600000
851071	0.18400000
851079	3.64400000
852672	0.10500000
852670	0.04400000
852676	0.25200000
852675	1.05900000
852678	0.35800000
856702	0.39600000
856700	0.51500000
854964	2.55600000
854960	0.18400000
852496	0.94300000
852497	0.35800000
852494	0.41500000
852491	0.97100000
852377	0.47400000
852376	0.28600000
855615	0.59900000
855613	3.05900000
855612	1.02900000
854635	0.41500000
854637	0.62100000
854630	0.55600000
854632	0.37700000
855948	0.28600000
855947	0.91600000
855946	1.78600000
855941	3.47400000
855943	1.25200000
855942	0.57800000
853728	0.57800000
853723	0.21800000
854093	1.64400000
856940	0.25200000
851661	0.37700000
851663	0.49400000
851665	2.00000000
851667	0.28600000
850397	2.55600000
850392	0.30400000
850399	0.43400000
850398	0.30400000
851446	1.15200000
851441	0.18400000
851430	0.02900000
851722	0.62100000
855377	0.97100000
855371	4.32200000
852809	0.23400000
852800	0.45400000
852802	4.32200000
852805	0.15200000
852804	2.00000000
852806	0.07400000
856138	0.45400000
856130	0.12000000
856133	0.97100000
856136	0.34000000
854151	0.21800000
854150	3.83700000
854152	2.83700000
854406	0.49400000
854157	0.16800000
854156	0.41500000
854158	0.34000000
854409	3.47400000
854408	1.47400000
851607	0.55600000
850894	3.47400000
850893	3.18400000
855169	0.23400000
855161	3.47400000
850400	1.00000000
852636	0.94300000
851058	2.64400000
851055	0.34000000
851054	0.08900000
852659	0.39600000
852657	0.21800000
852650	0.94300000
852652	0.21800000
852121	0.81100000
856729	0.35800000
856724	0.39600000
856725	0.88900000
856727	0.41500000
856722	0.64400000
856723	3.05900000
854986	3.83700000
854987	0.86200000
854984	1.51500000
854985	2.47400000
854982	1.88900000
856912	1.00000000
851636	1.78600000
854929	0.62100000
855587	0.15200000
855581	3.64400000
855583	0.49400000
853452	0.20100000
853529	0.53500000
853297	1.21800000
853296	0.32200000
853293	3.18400000
853523	0.69000000
855638	0.71300000
855637	1.12000000
855636	0.64400000
855634	0.53500000
855633	0.37700000
855630	0.08900000
853748	0.51500000
853744	0.64400000
853747	0.15200000
853746	0.13600000
852980	0.59900000
852983	0.18400000
852985	0.88900000
855965	0.12000000
855960	2.32200000
852987	1.35800000
856926	0.69000000
856927	0.51500000
854216	1.02900000
854212	0.81100000
854213	0.05900000
854210	0.66700000
854211	0.49400000
851933	0.34000000
851934	1.02900000
851939	0.71300000
850515	0.47400000
855358	5.05900000
855356	1.88900000
855357	1.35800000
852826	0.49400000
852359	0.30400000
856117	1.25200000
856119	4.32200000
856118	1.32200000
853196	0.73700000
853197	4.05900000
853191	0.05900000
853192	0.16800000
854173	1.00000000
854170	0.94300000
854175	0.43400000
854174	0.53500000
851542	0.41500000
855288	0.62100000
850540	0.08900000
850541	0.56000000
854456	0.05900000
854457	0.57800000
854458	0.01400000
851039	0.78600000
855982	0.69000000
851030	0.05900000
851032	0.43400000
851035	2.18400000
851036	2.64400000
851498	2.18400000
852100	1.15200000
852101	0.05900000
852102	0.49400000
852106	0.53500000
852107	3.18400000
852714	2.73700000
852716	0.26900000
852710	0.20100000
852713	0.66700000
852712	0.71300000
853507	0.45400000
853506	1.00000000
853504	1.05900000
855180	0.64400000
855659	1.78600000
855658	2.32200000
855650	0.16800000
855652	0.94300000
855655	2.47400000
853763	0.39600000
853762	2.64400000
853760	0.02900000
853766	0.13600000
855903	2.05900000
855902	0.45400000
855906	0.34000000
855909	1.25200000
855908	1.47400000
856900	0.86200000
854230	0.66700000
854231	0.26900000
854232	0.71300000
854233	0.53500000
854236	0.23400000
851488	0.26900000
851485	0.69000000
851486	0.35800000
850686	0.25200000
850680	0.51500000
850683	0.91600000
850682	1.83700000
850688	3.18400000
855018	0.02900000
855017	0.43400000
853880	0.59900000
855332	0.12000000
855335	3.64400000
855489	1.21800000
855484	0.18400000
855485	0.16800000
855487	0.49400000
855483	0.47400000
852592	0.05900000
852590	0.12000000
852594	2.47400000
852598	0.21800000
856681	0.76100000
856687	3.47400000
856686	0.43400000
854825	0.20100000
854822	0.76100000
854829	1.28600000
852379	0.91600000
852378	2.05900000
852373	0.21800000
852371	2.05900000
852370	0.18400000
850944	0.73700000
850945	1.83700000
850943	0.71300000
850876	0.08900000
850877	0.62100000
850650	0.37700000
851545	0.45400000
851547	0.73700000
851543	0.47400000
851014	4.32200000
850656	0.62100000
851019	1.35800000
851018	0.05900000
851548	2.64400000
851870	0.57800000
851705	0.55600000
852160	1.15200000
852161	0.02900000
852167	1.73700000
852168	0.41500000
852169	0.71300000
853560	1.35800000
853565	0.41500000
853566	0.12000000
853569	0.08900000
855677	3.83700000
855676	0.32200000
855674	0.23400000
855679	0.25200000
855678	0.12000000
853788	2.73700000
853784	4.32200000
853787	1.08900000
853781	1.32200000
853780	0.62100000
852786	0.20100000
852782	0.32200000
856096	0.20100000
856092	0.88900000
856091	0.13600000
856098	0.25200000
854785	0.15200000
854034	0.53500000
854035	0.32200000
856320	1.18400000
855923	0.35800000
855920	0.28600000
854253	0.07400000
854251	0.26900000
854256	0.07400000
850552	0.20100000
851975	2.55600000
851976	0.08900000
851973	1.47400000
851978	0.25200000
855319	0.20100000
855316	0.41500000
855317	0.78600000
855312	0.07400000
851206	0.64400000
856521	0.23400000
856528	0.04400000
856529	1.59900000
852579	0.02900000
852578	0.21800000
852574	3.18400000
852577	0.28600000
852573	0.23400000
856669	1.47400000
856668	0.47400000
856665	1.15200000
856664	0.66700000
856667	1.00000000
856663	1.00000000
856662	0.88900000
854809	0.32200000
854808	0.71300000
854804	0.37700000
854801	0.18400000
856554	1.25200000
852319	1.21800000
852318	0.45400000
852311	0.07400000
852313	3.64400000
852317	0.10500000
852316	0.28600000
850469	0.35800000
853043	1.12000000
853048	3.47400000
853049	0.23400000
855832	1.05900000
854786	0.53500000
850784	0.28600000
850785	0.08900000
850787	0.15200000
850783	0.05900000
851782	0.76100000
851787	1.00000000
851789	0.08900000
851788	0.69000000
851569	0.10500000
851563	0.57800000
851561	0.41500000
856322	0.69000000
851296	0.47400000
856821	0.20100000
850958	0.53500000
854414	0.25650000
852141	0.25200000
852143	0.25200000
855695	0.18400000
855690	0.02900000
855692	1.05900000
854016	0.71300000
854017	1.25200000
856289	0.66700000
856346	1.78600000
856345	0.43400000
854275	2.25200000
854276	0.66700000
854270	0.25200000
854279	0.49400000
851369	0.39600000
855052	5.05900000
855055	0.39600000
855054	0.28600000
855059	1.64400000
853848	0.32200000
853847	2.25200000
853844	0.12000000
853840	0.25200000
853841	0.47400000
851998	0.13600000
851997	0.55600000
851992	1.47400000
851993	1.25200000
851990	2.18400000
851196	1.00000000
851197	0.49400000
851195	2.83700000
851192	0.25200000
851191	1.78600000
851199	0.86200000
856503	0.59900000
852556	0.15200000
852554	0.64400000
852551	1.94300000
856644	0.35800000
852082	2.32200000
854861	0.08900000
854863	1.15200000
854862	0.05900000
854865	1.32200000
854864	0.18400000
852330	0.37700000
852337	2.18400000
852335	0.28600000
852334	0.12000000
853686	2.55600000
853681	0.30400000
853682	2.55600000
853688	0.66700000
855736	0.78600000
855737	1.21800000
855730	3.18400000
855731	0.53500000
853062	0.91600000
853064	4.64400000
854489	2.55600000
854483	1.08900000
854481	2.00000000
854480	0.76100000
854487	3.05900000
854484	0.69000000
850909	0.62100000
851768	0.12000000
851765	3.18400000
851764	0.05900000
851767	1.02900000
851766	1.55600000
851761	0.32200000
850551	1.35800000
850550	0.86200000
850555	0.59900000
851509	2.12000000
851508	0.57800000
854446	3.64400000
851501	0.30400000
851503	0.01400000
851507	0.08900000
854116	1.88900000
852230	0.08900000
852236	0.59900000
852093	0.39600000
855509	0.81100000
855505	0.32200000
855504	0.28600000
855500	0.76100000
855503	0.35800000
855502	0.35800000
853212	0.57800000
853210	1.05900000
853218	0.69000000
854076	0.69000000
854075	6.64400000
854078	4.32200000
854079	0.30400000
856366	0.04400000
856360	0.78600000
854296	0.55600000
850599	1.08900000
850598	0.04400000
850597	0.35800000
850590	1.88900000
853861	0.20100000
853863	0.20100000
853864	2.25200000
853865	0.71300000
853866	1.59900000
851207	0.15200000
851204	0.49400000
851249	0.13600000
851240	2.73700000
851241	0.16800000
851245	0.05900000
852533	0.78600000
852536	0.30400000
852539	0.15200000
856621	0.37700000
851208	3.05900000
856626	0.97100000
856629	0.08900000
851209	0.81100000
854841	0.57800000
854844	2.73700000
856199	0.57800000
856195	0.16800000
853666	0.69000000
853664	2.64400000
853665	0.04400000
855711	0.01400000
855716	0.88900000
855718	2.94300000
852356	0.83700000
853003	0.64400000
851743	0.73700000
851740	2.39600000
852352	0.69000000
851748	0.64400000
850921	0.76100000
851226	0.08900000
850298	5.64400000
850928	1.00000000
851522	0.28600000
851521	0.20100000
851520	1.21800000
851527	0.07400000
851525	0.07400000
851524	0.32200000
851529	0.12000000
850645	0.53500000
854437	0.15200000
855156	0.08900000
855157	4.64400000
855155	0.08900000
850430	0.37700000
850431	0.15200000
850438	0.23400000
853555	0.76100000
853556	0.16800000
853225	0.28600000
855526	0.07400000
855524	3.47400000
855522	1.32200000
853221	0.73700000
855528	0.25200000
852277	0.13600000
852274	0.34000000
852275	0.32200000
852273	0.18400000
852271	0.34000000
853274	0.26900000
854059	0.34000000
854729	0.04400000
854726	1.51500000
854055	0.73700000
854051	0.51500000
856388	2.64400000
856386	1.08900000
856382	1.39600000
856383	0.10500000
856381	0.76100000
853498	1.00000000
850608	0.97100000
855899	0.25200000
850607	0.23400000
850603	0.13600000
855095	0.37700000
855093	0.53500000
855092	0.71300000
853802	0.20100000
853807	0.35800000
853805	0.10500000
853809	3.32200000
856547	1.05900000
851260	1.47400000
851261	0.43400000
851263	0.51500000
856818	0.07400000
856819	0.01400000
852518	0.30400000
852512	0.10500000
856608	0.20100000
856603	2.64400000
856600	1.18400000
856607	0.13600000
856605	0.28600000
853648	0.62100000
853397	2.25200000
855774	1.35800000
855775	0.15200000
853023	2.83700000
853029	2.73700000
853045	0.49400000
850463	0.12000000
855104	0.71300000
852986	0.37700000
854794	1.51500000
854793	1.64400000
854792	1.28600000
854023	1.69000000
851893	3.83700000
851891	0.88900000
851897	0.20100000
851896	0.97100000
851895	0.07400000
851898	0.13600000
854555	0.81100000
854557	0.86200000
854551	1.47400000
854559	0.23400000
851096	1.78600000
851095	0.12000000
850414	2.18400000
855176	2.64400000
855177	4.05900000
855178	0.83700000
855179	0.32200000
856852	1.00000000
856850	1.02900000
856856	0.12000000
850969	2.32200000
855540	3.32200000
855543	3.64400000
855547	4.05900000
852253	2.12000000
852254	1.28600000
852255	0.20100000
852708	0.78600000
852709	0.53500000
852707	1.47400000
852704	3.64400000
852702	1.08900000
852703	0.69000000
852700	0.20100000
856019	2.12000000
856015	2.12000000
856011	0.97100000
853253	1.39600000
853250	1.78600000
853257	0.35800000
853256	0.37700000
854701	0.69000000
854702	0.25200000
850627	2.05900000
850625	1.69000000
850624	1.39600000
850623	0.94300000
850628	0.49400000
851336	1.39600000
853828	0.28600000
853823	1.39600000
851339	0.10500000
856832	0.30400000
856836	2.83700000
851289	0.81100000
856839	1.21800000
851280	0.37700000
851281	0.78600000
854881	3.05900000
854888	0.25200000
852065	0.26900000
852063	0.41500000
852061	1.47400000
852060	3.32200000
855282	0.25200000
855283	2.39600000
855284	1.69000000
852068	0.32200000
853626	0.18400000
855755	0.35800000
855751	0.51500000
855752	0.49400000
855758	1.69000000
852391	0.35800000
852390	0.73700000
852397	1.32200000
850561	0.39600000
854392	0.73700000
854391	0.12000000
854397	0.30400000
854395	0.20100000
854394	3.64400000
854399	1.69000000
852934	0.39600000
852931	0.16800000
852932	0.30400000
855048	4.05900000
856226	2.32200000
856228	3.32200000
851874	0.76100000
854575	0.43400000
853708	0.16800000
854434	1.83700000
853606	0.43400000
853601	0.13600000
853350	0.13600000
855118	3.47400000
852228	1.94300000
855112	1.12000000
850471	0.20100000
855568	1.05900000
855563	0.05900000
855561	0.43400000
855560	2.94300000
855564	0.25200000
852729	0.20100000
852238	2.12000000
852239	0.02900000
852722	0.51500000
852237	0.41500000
856030	0.28600000
856031	0.20100000
856036	1.12000000
854760	0.83700000
850864	2.47400000
850644	2.00000000
850649	2.83700000
850648	0.43400000
850869	0.83700000
854181	0.34000000
851119	0.86200000
851117	3.47400000
851114	0.08900000
851112	0.05900000
851113	1.35800000
856859	0.21800000
856853	2.83700000
856854	0.66700000
851213	0.20100000
851212	0.64400000
856815	1.94300000
851219	0.18400000
852002	0.35800000
852007	2.94300000
852008	2.64400000
853608	0.69000000
853609	0.59900000
853358	0.43400000
853605	0.07400000
853354	0.26900000
853352	0.13600000
853527	0.49400000
852092	1.00000000
854379	1.78600000
852541	1.35800000
854370	0.04400000
852918	1.08900000
852911	1.51500000
856209	0.26900000
856204	0.47400000
856203	0.05900000
856201	0.01400000
856200	0.86200000
854519	0.07400000
854518	3.83700000
854513	0.81100000
854515	0.25200000
850982	3.05900000
850984	0.26900000
850674	1.18400000
851859	1.25200000
850454	0.64400000
855135	0.18400000
850456	0.05900000
850321	0.91600000
855821	0.64400000
853982	0.97100000
853981	0.08900000
853986	0.21800000
853984	1.05900000
851580	0.25200000
851583	0.71300000
851584	1.64400000
851587	0.43400000
851589	2.05900000
852326	0.64400000
853230	1.88900000
853232	1.02900000
851326	3.32200000
851323	0.13600000
851322	1.00000000
852214	0.30400000
852216	0.57800000
852211	2.05900000
852212	0.78600000
852749	0.35800000
856050	0.55600000
856051	0.69000000
856057	2.39600000
856059	0.05900000
853165	0.15200000
853166	1.28600000
853161	0.07400000
853160	4.05900000
853162	0.15200000
854749	0.16800000
854746	3.47400000
854741	1.69000000
854743	2.94300000
850669	0.05900000
850847	0.37700000
850844	1.32200000
850843	1.12000000
855833	0.91600000
850664	0.39600000
851130	0.26900000
851131	1.83700000
851135	0.97100000
851856	1.83700000
856877	0.26900000
856870	0.18400000
850326	0.35800000
855248	0.59900000
855249	1.64400000
855245	0.26900000
855242	0.13600000
855243	0.57800000
852023	0.15200000
852021	2.47400000
852026	0.49400000
852024	0.21800000
850452	0.32200000
853375	0.23400000
853376	2.25200000
855799	0.25200000
855790	2.18400000
855792	0.05900000
855797	4.32200000
852686	1.18400000
852685	1.69000000
852682	0.45400000
852681	0.08900000
852680	0.71300000
854356	1.32200000
854354	1.94300000
854350	1.12000000
854358	0.01400000
854683	0.78600000
854685	0.64400000
854684	0.39600000
854686	0.05900000
852970	2.73700000
852972	2.12000000
852974	1.18400000
852977	0.28600000
852976	2.73700000
853083	2.32200000
853080	0.20100000
853086	0.86200000
853088	2.32200000
856264	1.78600000
856267	2.47400000
854532	0.02900000
854531	0.18400000
854535	0.81100000
851832	0.43400000
851836	0.78600000
850303	0.07400000
850304	2.18400000
850307	0.66700000
853969	2.05900000
853964	1.25200000
853967	1.94300000
853961	0.21800000
853960	0.53500000
853962	0.43400000
850977	0.71300000
850971	1.18400000
856467	1.21800000
856466	1.39600000
856465	1.25200000
856463	2.25200000
856462	4.32200000
856461	0.81100000
852768	0.07400000
852765	0.86200000
852766	0.32200000
852767	3.05900000
856075	1.12000000
856070	1.18400000
856071	1.55600000
855475	0.35800000
855474	0.78600000
855477	1.78600000
855476	0.57800000
855470	0.01400000
855473	3.18400000
853419	4.32200000
850829	0.57800000
850821	0.86200000
850820	3.47400000
850825	0.41500000
850826	0.45400000
856445	0.97100000
856447	0.34000000
856441	0.04400000
856442	0.78600000
855819	0.18400000
851152	1.05900000
851153	0.91600000
851150	1.02900000
851157	0.23400000
851154	1.94300000
856449	3.47400000
856898	1.83700000
856899	0.73700000
856895	0.05900000
856892	0.34000000
856893	0.94300000
856890	0.49400000
856891	0.88900000
855268	0.37700000
855269	2.83700000
855260	0.81100000
855261	0.07400000
855262	0.66700000
855267	0.71300000
853313	0.16800000
853316	0.26900000
853317	2.25200000
853315	0.10500000
853318	0.15200000
856794	0.34000000
854331	1.02900000
854330	1.00000000
854333	0.41500000
854332	1.05900000
854337	0.25200000
854339	1.59900000
854338	1.15200000
850574	0.45400000
852952	0.15200000
852951	0.49400000
852955	0.73700000
852402	0.64400000
852958	0.25200000
856249	0.76100000
855959	0.51500000
852742	1.47400000
851819	1.69000000
851813	0.43400000
851811	0.49400000
851810	0.21800000
851814	0.21800000
856420	0.25200000
850499	0.34000000
853945	0.47400000
856427	1.59900000
856401	2.64400000
856400	0.86200000
856404	0.39600000
851366	0.69000000
855459	0.49400000
855458	0.37700000
855453	0.20100000
853436	0.55600000
853128	2.64400000
853125	2.73700000
853124	1.35800000
853126	0.34000000
851447	0.97100000
854477	0.71300000
854475	0.64400000
854472	0.66700000
854473	4.05900000
854470	0.53500000
854471	0.49400000
855870	0.02900000
850800	0.16800000
855875	2.25200000
851177	0.66700000
851170	3.32200000
851172	0.35800000
851173	0.18400000
856548	0.41500000
851221	0.20100000
851222	0.45400000
851224	0.21800000
850777	0.04400000
850773	0.20100000
850772	0.94300000
855200	0.73700000
855207	1.00000000
854691	1.08900000
854345	0.05900000
855109	0.59900000
856647	0.88900000
854914	0.34000000
854916	2.64400000
853335	0.45400000
853330	0.28600000
854918	1.55600000
853332	0.51500000
853333	0.13600000
854318	0.73700000
854648	0.39600000
854645	0.37700000
854644	0.28600000
854647	1.15200000
854646	0.66700000
854315	0.51500000
852427	0.02900000
852426	0.08900000
853590	0.39600000
853592	0.15200000
853593	0.28600000
853596	0.94300000
853598	0.13600000
855999	0.49400000
855991	4.05900000
855996	0.91600000
850663	1.21800000
850846	0.04400000
855837	2.39600000
850345	0.20900000
850346	1.39600000
855197	3.64400000
850342	1.21800000
855830	0.47400000
853922	0.10500000
852884	0.05900000
851699	0.39600000
851698	2.64400000
852887	0.78600000
851690	1.25200000
851693	0.07400000
851697	0.39600000
851696	0.25200000
851435	1.73700000
851340	0.97100000
851346	0.21800000
851344	1.00000000
851348	0.35800000
851439	1.43400000
854447	0.18400000
855439	1.15200000
855438	0.32200000
855430	0.18400000
853457	0.13600000
853104	0.25200000
853459	1.00000000
853458	2.25200000
853109	0.64400000
852854	3.83700000
852852	1.88900000
852853	2.64400000
856167	0.57800000
856165	0.34000000
856161	1.18400000
854450	0.76100000
854109	0.04400000
854105	5.64400000
855850	0.94300000
855855	1.69000000
850757	1.88900000
850754	0.07400000
850753	0.47400000
850750	4.05900000
855220	0.32200000
850440	0.32200000
850330	0.49400000
852196	1.08900000
852194	0.05900000
852192	0.08900000
856758	1.55600000
856750	0.71300000
854939	1.55600000
854938	0.32200000
854937	1.02900000
854936	1.43400000
854931	0.04400000
852996	0.88900000
852995	4.64400000
852994	2.05900000
852992	0.45400000
852998	0.45400000
856281	0.51500000
852440	1.39600000
854664	0.47400000
854663	0.59900000
854661	0.04400000
854660	0.51500000
854669	0.86200000
853714	4.05900000
853713	1.59900000
853710	0.45400000
853908	0.91600000
853902	0.81100000
851419	1.78600000
851415	0.39600000
855417	1.64400000
855415	2.00000000
855414	2.18400000
855418	0.15200000
852294	0.32200000
852296	1.08900000
852293	0.59900000
853473	1.59900000
853471	0.76100000
852870	0.76100000
852875	0.78600000
852876	0.28600000
852878	2.00000000
856143	0.37700000
856145	0.08900000
856146	0.07400000
851313	1.47400000
